id,fir_number,station_id,crime_type,ipc_sections,district,taluk,lat,lng,occurred_at,reported_at,status,severity,modus,description
328,104020003202600010,3,Murder,IPC 302,Mysuru,,12.231309935100562,76.71998721711859,2026-05-29 00:00:00,2026-05-31 00:00:00,charge_sheeted,critical,premeditated,Murder reported under city limits of Mysuru. Modus operandi: premeditated.
329,104040008202600009,8,Assault,"IPC 324, IPC 326",Hubballi-Dharwad,,15.336177592261507,75.09885489687416,2026-03-25 00:00:00,2026-03-25 00:00:00,registered,medium,personal_enmity,Assault reported under rural limits of Hubballi-Dharwad. Modus operandi: personal enmity.
330,104070014202500004,14,Counterfeiting,IPC 489A,Ballari,,15.060629173988104,76.94206224623007,2025-05-03 00:00:00,2025-05-06 00:00:00,registered,high,syndicate,Counterfeiting reported under rural limits of Ballari. Modus operandi: syndicate.
331,104070014202600007,14,Vehicle Theft,IPC 379,Ballari,,15.183134735036269,76.9631989661824,2026-03-28 00:00:00,2026-03-30 00:00:00,closed,medium,duplicate_key,Vehicle Theft reported under rural limits of Ballari. Modus operandi: duplicate key.
332,104020003202600011,3,Robbery,IPC 392,Mysuru,,12.311541467666812,76.71208189613706,2026-05-27 00:00:00,2026-05-27 00:00:00,charge_sheeted,high,two_wheeler_getaway,Robbery reported under city limits of Mysuru. Modus operandi: two wheeler getaway.
333,104010001202600008,1,Drug Trafficking,"NDPS 20, NDPS 22",Bengaluru Urban,,12.993412563240529,77.66140990672204,2026-05-27 00:00:00,2026-05-30 00:00:00,under_investigation,high,drug_courier,Drug Trafficking reported under city limits of Bengaluru Urban. Modus operandi: drug courier.
334,104100020202600007,20,Counterfeiting,IPC 489A,Tumakuru,,13.252348577845469,77.0279763370242,2026-04-03 00:00:00,2026-04-06 00:00:00,closed,high,fake_currency,Counterfeiting reported under rural limits of Tumakuru. Modus operandi: fake currency.
335,104050010202500006,10,Burglary,"IPC 454, IPC 457",Belagavi,,15.910528216215596,74.57947675468847,2025-09-24 00:00:00,2025-09-25 00:00:00,under_investigation,medium,night_break_in,Burglary reported under rural limits of Belagavi. Modus operandi: night break in.
336,104100020202600008,20,Kidnapping,"IPC 363, IPC 365",Tumakuru,,13.311256382530182,77.04039587445111,2026-06-09 00:00:00,2026-06-10 00:00:00,registered,high,personal_enmity,Kidnapping reported under rural limits of Tumakuru. Modus operandi: personal enmity.
337,104080015202600014,15,Vehicle Theft,IPC 379,Vijayapura,,16.78100432399642,75.6483463420486,2026-04-01 00:00:00,2026-04-04 00:00:00,charge_sheeted,medium,duplicate_key,Vehicle Theft reported under city limits of Vijayapura. Modus operandi: duplicate key.
338,104120023202500007,23,Burglary,"IPC 454, IPC 457",Mandya,,12.482017273958958,76.87846239493656,2025-11-25 00:00:00,2025-11-26 00:00:00,closed,medium,lock_breaking,Burglary reported under city limits of Mandya. Modus operandi: lock breaking.
339,104030005202600012,5,House Theft,IPC 380,Dakshina Kannada,,12.977738390782289,74.89578774590883,2026-06-15 00:00:00,2026-06-18 00:00:00,registered,medium,insider_info,House Theft reported under city limits of Dakshina Kannada. Modus operandi: insider info.
340,104020003202500011,3,Cheating & Fraud,IPC 420,Mysuru,,12.298644698661938,76.58697606156636,2025-05-07 00:00:00,2025-05-10 00:00:00,registered,medium,fake_investment,Cheating & Fraud reported under city limits of Mysuru. Modus operandi: fake investment.
341,104080015202600015,15,Attempt to Murder,IPC 307,Vijayapura,,16.870356686315315,75.65375105188693,2026-04-20 00:00:00,2026-04-21 00:00:00,closed,high,gang_rivalry,Attempt to Murder reported under city limits of Vijayapura. Modus operandi: gang rivalry.
342,104030005202500005,5,House Theft,IPC 380,Dakshina Kannada,,12.998333561628497,74.90038259684945,2025-10-19 00:00:00,2025-10-22 00:00:00,charge_sheeted,medium,lock_breaking,House Theft reported under city limits of Dakshina Kannada. Modus operandi: lock breaking.
343,104060012202500006,12,Attempt to Murder,IPC 307,Kalaburagi,,17.41701332992669,76.92208489449993,2025-07-06 00:00:00,2025-07-07 00:00:00,under_investigation,high,personal_enmity,Attempt to Murder reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
344,104060011202600007,11,Burglary,"IPC 454, IPC 457",Kalaburagi,,17.358727013438752,76.86743054399565,2026-04-24 00:00:00,2026-04-24 00:00:00,charge_sheeted,medium,night_break_in,Burglary reported under city limits of Kalaburagi. Modus operandi: night break in.
345,104100020202500006,20,Vehicle Theft,IPC 379,Tumakuru,,13.359249038253537,77.14832399419993,2025-08-01 00:00:00,2025-08-04 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under rural limits of Tumakuru. Modus operandi: duplicate key.
346,104060011202600008,11,Assault,"IPC 324, IPC 326",Kalaburagi,,17.357028102835454,76.87944156787191,2026-01-11 00:00:00,2026-01-13 00:00:00,under_investigation,medium,personal_enmity,Assault reported under city limits of Kalaburagi. Modus operandi: personal enmity.
347,804110022202500002,22,House Theft,IPC 380,Udupi,,13.274407091491483,74.67409680279474,2025-03-18 00:00:00,2025-03-21 00:00:00,closed,medium,insider_info,House Theft reported under rural limits of Udupi. Modus operandi: insider info.
348,104050009202600011,9,Burglary,"IPC 454, IPC 457",Belagavi,,15.816239681255817,74.52402826885674,2026-04-12 00:00:00,2026-04-13 00:00:00,under_investigation,medium,lock_breaking,Burglary reported under city limits of Belagavi. Modus operandi: lock breaking.
349,104040007202600010,7,House Theft,IPC 380,Hubballi-Dharwad,,15.338709171561337,75.20170303885452,2026-03-02 00:00:00,2026-03-02 00:00:00,under_investigation,medium,insider_info,House Theft reported under city limits of Hubballi-Dharwad. Modus operandi: insider info.
350,804120024202500001,24,Drug Trafficking,"NDPS 20, NDPS 22",Mandya,,12.591334226657823,76.82567688798028,2025-05-11 00:00:00,2025-05-13 00:00:00,under_investigation,high,hostel_supply,Drug Trafficking reported under rural limits of Mandya. Modus operandi: hostel supply.
351,104040008202600010,8,Chain Snatching,"IPC 379, IPC 356",Hubballi-Dharwad,,15.397293858363106,75.1096454824563,2026-04-07 00:00:00,2026-04-07 00:00:00,charge_sheeted,medium,two_wheeler_getaway,Chain Snatching reported under rural limits of Hubballi-Dharwad. Modus operandi: two wheeler getaway.
352,104090018202600005,18,Rioting,"IPC 147, IPC 148",Shivamogga,,13.844960540805571,75.59514930074513,2026-06-07 00:00:00,2026-06-08 00:00:00,charge_sheeted,medium,mob,Rioting reported under rural limits of Shivamogga. Modus operandi: mob.
353,104080015202500006,15,Attempt to Murder,IPC 307,Vijayapura,,16.806779107036814,75.79447616462595,2025-04-21 00:00:00,2025-04-21 00:00:00,closed,high,personal_enmity,Attempt to Murder reported under city limits of Vijayapura. Modus operandi: personal enmity.
354,104010001202500008,1,Counterfeiting,IPC 489A,Bengaluru Urban,,13.056585766024329,77.54751999875103,2025-11-27 00:00:00,2025-11-29 00:00:00,charge_sheeted,high,syndicate,Counterfeiting reported under city limits of Bengaluru Urban. Modus operandi: syndicate.
355,104100019202600009,19,Vehicle Theft,IPC 379,Tumakuru,,13.276953594423457,77.14385892001465,2026-02-05 00:00:00,2026-02-07 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under city limits of Tumakuru. Modus operandi: duplicate key.
356,104120023202600006,23,House Theft,IPC 380,Mandya,,12.471958816689625,76.82922852398325,2026-06-06 00:00:00,2026-06-07 00:00:00,under_investigation,medium,lock_breaking,House Theft reported under city limits of Mandya. Modus operandi: lock breaking.
357,104090018202500003,18,Extortion,IPC 384,Shivamogga,,14.012305753950589,75.62607841184307,2025-03-24 00:00:00,2025-03-27 00:00:00,under_investigation,high,gang_operation,Extortion reported under rural limits of Shivamogga. Modus operandi: gang operation.
358,104020003202500012,3,Burglary,"IPC 454, IPC 457",Mysuru,,12.357621344546041,76.64218381754644,2025-09-19 00:00:00,2025-09-20 00:00:00,charge_sheeted,medium,lock_breaking,Burglary reported under city limits of Mysuru. Modus operandi: lock breaking.
359,104110022202600009,22,Extortion,IPC 384,Udupi,,13.364789300827868,74.83100264987013,2026-03-17 00:00:00,2026-03-19 00:00:00,under_investigation,high,gang_operation,Extortion reported under rural limits of Udupi. Modus operandi: gang operation.
360,104040008202600011,8,Cybercrime,"ITACT 66C, ITACT 66D",Hubballi-Dharwad,,15.338869462970457,75.07808049583434,2026-03-05 00:00:00,2026-03-07 00:00:00,registered,medium,otp_fraud,Cybercrime reported under rural limits of Hubballi-Dharwad. Modus operandi: otp fraud.
361,104050010202600007,10,Attempt to Murder,IPC 307,Belagavi,,15.808810482465477,74.5174427653661,2026-05-12 00:00:00,2026-05-15 00:00:00,under_investigation,high,personal_enmity,Attempt to Murder reported under rural limits of Belagavi. Modus operandi: personal enmity.
362,104080015202500007,15,Robbery,IPC 392,Vijayapura,,16.83936011250578,75.75684121537022,2025-02-13 00:00:00,2025-02-15 00:00:00,under_investigation,high,two_wheeler_getaway,Robbery reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
363,104100019202600010,19,Vehicle Theft,IPC 379,Tumakuru,,13.405582540416717,77.13281972772926,2026-06-02 00:00:00,2026-06-02 00:00:00,under_investigation,medium,vehicle_lifting,Vehicle Theft reported under city limits of Tumakuru. Modus operandi: vehicle lifting.
364,104120023202600007,23,Murder,IPC 302,Mandya,,12.484921222869493,76.87057200426199,2026-06-03 00:00:00,2026-06-04 00:00:00,charge_sheeted,critical,premeditated,Murder reported under city limits of Mandya. Modus operandi: premeditated.
365,104080016202500007,16,Vehicle Theft,IPC 379,Vijayapura,,16.899809905197287,75.63656990786082,2025-07-04 00:00:00,2025-07-07 00:00:00,under_investigation,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Vijayapura. Modus operandi: vehicle lifting.
366,104010002202500004,2,Assault,"IPC 324, IPC 326",Bengaluru Urban,,12.956979638662562,77.506308644256,2025-02-04 00:00:00,2025-02-04 00:00:00,under_investigation,medium,street_fight,Assault reported under rural limits of Bengaluru Urban. Modus operandi: street fight.
367,104030005202500006,5,Burglary,"IPC 454, IPC 457",Dakshina Kannada,,12.864501456286199,74.87270467142946,2025-05-31 00:00:00,2025-06-03 00:00:00,charge_sheeted,medium,night_break_in,Burglary reported under city limits of Dakshina Kannada. Modus operandi: night break in.
368,104070013202500007,13,Cybercrime,"ITACT 66C, ITACT 66D",Ballari,,15.14490656416919,76.89399854436387,2025-11-06 00:00:00,2025-11-07 00:00:00,closed,medium,impersonation,Cybercrime reported under city limits of Ballari. Modus operandi: impersonation.
369,104020003202600012,3,Robbery,IPC 392,Mysuru,,12.232780259972625,76.57926655123066,2026-02-18 00:00:00,2026-02-19 00:00:00,under_investigation,high,armed_robbery,Robbery reported under city limits of Mysuru. Modus operandi: armed robbery.
370,104110021202600007,21,Burglary,"IPC 454, IPC 457",Udupi,,13.323737867094204,74.7084211979391,2026-04-24 00:00:00,2026-04-26 00:00:00,closed,medium,night_break_in,Burglary reported under city limits of Udupi. Modus operandi: night break in.
371,104030006202500003,6,Cybercrime,"ITACT 66C, ITACT 66D",Dakshina Kannada,,12.94395201722011,74.89764293030743,2025-02-13 00:00:00,2025-02-16 00:00:00,charge_sheeted,medium,impersonation,Cybercrime reported under rural limits of Dakshina Kannada. Modus operandi: impersonation.
372,104050010202500007,10,Chain Snatching,"IPC 379, IPC 356",Belagavi,,15.822651507563704,74.5388231823638,2025-05-25 00:00:00,2025-05-25 00:00:00,under_investigation,medium,two_wheeler_getaway,Chain Snatching reported under rural limits of Belagavi. Modus operandi: two wheeler getaway.
373,104110021202600008,21,House Theft,IPC 380,Udupi,,13.334788850831426,74.81239556700494,2026-02-24 00:00:00,2026-02-27 00:00:00,charge_sheeted,medium,lock_breaking,House Theft reported under city limits of Udupi. Modus operandi: lock breaking.
374,104120023202600008,23,Burglary,"IPC 454, IPC 457",Mandya,,12.490771043491735,76.82298029113524,2026-07-01 00:00:00,2026-07-02 00:00:00,registered,medium,lock_breaking,Burglary reported under city limits of Mandya. Modus operandi: lock breaking.
375,104110021202600009,21,Counterfeiting,IPC 489A,Udupi,,13.312161886917055,74.6792928539127,2026-04-09 00:00:00,2026-04-12 00:00:00,registered,high,fake_currency,Counterfeiting reported under city limits of Udupi. Modus operandi: fake currency.
376,304100019202500001,19,Cybercrime,"ITACT 66C, ITACT 66D",Tumakuru,,13.41834811926782,77.11314904371295,2025-10-17 00:00:00,2025-10-17 00:00:00,charge_sheeted,medium,otp_fraud,Cybercrime reported under city limits of Tumakuru. Modus operandi: otp fraud.
377,104040008202600012,8,Robbery,IPC 392,Hubballi-Dharwad,,15.452892268530837,75.14836188858001,2026-02-19 00:00:00,2026-02-19 00:00:00,under_investigation,high,armed_robbery,Robbery reported under rural limits of Hubballi-Dharwad. Modus operandi: armed robbery.
378,104120024202500007,24,Dacoity,IPC 395,Mandya,,12.593256916222348,76.8658409138253,2025-06-19 00:00:00,2025-06-22 00:00:00,under_investigation,critical,armed_robbery,Dacoity reported under rural limits of Mandya. Modus operandi: armed robbery.
379,104120023202600009,23,Vehicle Theft,IPC 379,Mandya,,12.50549751486182,76.96784002605322,2026-02-27 00:00:00,2026-03-02 00:00:00,registered,medium,duplicate_key,Vehicle Theft reported under city limits of Mandya. Modus operandi: duplicate key.
380,804010001202500003,1,Extortion,IPC 384,Bengaluru Urban,,12.967407664897292,77.66896338281724,2025-07-09 00:00:00,2025-07-11 00:00:00,registered,high,gang_operation,Extortion reported under city limits of Bengaluru Urban. Modus operandi: gang operation.
381,104030005202600013,5,Burglary,"IPC 454, IPC 457",Dakshina Kannada,,12.938625785129517,74.76782304818182,2026-02-25 00:00:00,2026-02-28 00:00:00,under_investigation,medium,night_break_in,Burglary reported under city limits of Dakshina Kannada. Modus operandi: night break in.
382,104100020202600009,20,Cheating & Fraud,IPC 420,Tumakuru,,13.284858510014228,77.14639518681001,2026-05-26 00:00:00,2026-05-28 00:00:00,under_investigation,medium,impersonation,Cheating & Fraud reported under rural limits of Tumakuru. Modus operandi: impersonation.
383,104080015202600016,15,Chain Snatching,"IPC 379, IPC 356",Vijayapura,,16.826759200333434,75.75050409763585,2026-05-14 00:00:00,2026-05-16 00:00:00,closed,medium,two_wheeler_getaway,Chain Snatching reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
384,104020003202600013,3,Vehicle Theft,IPC 379,Mysuru,,12.337783707267791,76.56986364600304,2026-03-26 00:00:00,2026-03-28 00:00:00,under_investigation,medium,vehicle_lifting,Vehicle Theft reported under city limits of Mysuru. Modus operandi: vehicle lifting.
385,104070013202500008,13,Burglary,"IPC 454, IPC 457",Ballari,,15.099044704447127,76.89284174847752,2025-05-09 00:00:00,2025-05-10 00:00:00,registered,medium,night_break_in,Burglary reported under city limits of Ballari. Modus operandi: night break in.
386,304030006202600001,6,Drug Trafficking,"NDPS 20, NDPS 22",Dakshina Kannada,,12.855309244402125,74.88057698468585,2026-01-18 00:00:00,2026-01-19 00:00:00,under_investigation,high,drug_courier,Drug Trafficking reported under rural limits of Dakshina Kannada. Modus operandi: drug courier.
387,104070014202600008,14,Vehicle Theft,IPC 379,Ballari,,15.082513994849846,76.94145974212196,2026-04-14 00:00:00,2026-04-14 00:00:00,under_investigation,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Ballari. Modus operandi: vehicle lifting.
388,104010001202600009,1,Kidnapping,"IPC 363, IPC 365",Bengaluru Urban,,13.009080791639537,77.58932165384796,2026-05-25 00:00:00,2026-05-27 00:00:00,charge_sheeted,high,personal_enmity,Kidnapping reported under city limits of Bengaluru Urban. Modus operandi: personal enmity.
389,104080015202600017,15,Robbery,IPC 392,Vijayapura,,16.795145735046642,75.67616674050223,2026-06-12 00:00:00,2026-06-15 00:00:00,under_investigation,high,two_wheeler_getaway,Robbery reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
390,104020004202600004,4,Extortion,IPC 384,Mysuru,,12.289939229720458,76.62224120983909,2026-04-14 00:00:00,2026-04-17 00:00:00,closed,high,threat_call,Extortion reported under rural limits of Mysuru. Modus operandi: threat call.
391,104120024202600005,24,Burglary,"IPC 454, IPC 457",Mandya,,12.43255222286582,76.96566218863204,2026-07-13 00:00:00,2026-07-13 00:00:00,under_investigation,medium,lock_breaking,Burglary reported under rural limits of Mandya. Modus operandi: lock breaking.
392,304060011202600002,11,Chain Snatching,"IPC 379, IPC 356",Kalaburagi,,17.256464854080974,76.90224847079553,2026-01-14 00:00:00,2026-01-16 00:00:00,charge_sheeted,medium,crowded_market,Chain Snatching reported under city limits of Kalaburagi. Modus operandi: crowded market.
393,104090017202500004,17,Chain Snatching,"IPC 379, IPC 356",Shivamogga,,14.002744495042228,75.57068614712395,2025-07-10 00:00:00,2025-07-10 00:00:00,under_investigation,medium,crowded_market,Chain Snatching reported under city limits of Shivamogga. Modus operandi: crowded market.
394,104060012202500007,12,Drug Trafficking,"NDPS 20, NDPS 22",Kalaburagi,,17.38488739436753,76.88122945598158,2025-08-16 00:00:00,2025-08-19 00:00:00,closed,high,hostel_supply,Drug Trafficking reported under rural limits of Kalaburagi. Modus operandi: hostel supply.
395,104100020202600010,20,Cybercrime,"ITACT 66C, ITACT 66D",Tumakuru,,13.366332344063185,77.03499691413734,2026-06-02 00:00:00,2026-06-04 00:00:00,under_investigation,medium,impersonation,Cybercrime reported under rural limits of Tumakuru. Modus operandi: impersonation.
396,104020004202600005,4,Burglary,"IPC 454, IPC 457",Mysuru,,12.353143651615083,76.65696041382904,2026-07-14 00:00:00,2026-07-15 00:00:00,closed,medium,cctv_blindspot,Burglary reported under rural limits of Mysuru. Modus operandi: cctv blindspot.
397,804100020202600001,20,Robbery,IPC 392,Tumakuru,,13.361750496052764,77.20266162175238,2026-06-21 00:00:00,2026-06-23 00:00:00,registered,high,armed_robbery,Robbery reported under rural limits of Tumakuru. Modus operandi: armed robbery.
398,104090018202600006,18,Burglary,"IPC 454, IPC 457",Shivamogga,,13.908937765203975,75.51306006665286,2026-05-19 00:00:00,2026-05-21 00:00:00,registered,medium,cctv_blindspot,Burglary reported under rural limits of Shivamogga. Modus operandi: cctv blindspot.
399,104120024202500008,24,Burglary,"IPC 454, IPC 457",Mandya,,12.533270717291348,76.8611779422775,2025-03-07 00:00:00,2025-03-08 00:00:00,registered,medium,lock_breaking,Burglary reported under rural limits of Mandya. Modus operandi: lock breaking.
400,104100020202500007,20,Vehicle Theft,IPC 379,Tumakuru,,13.398898327359557,77.15484794711247,2025-02-08 00:00:00,2025-02-10 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under rural limits of Tumakuru. Modus operandi: duplicate key.
401,104010002202600006,2,House Theft,IPC 380,Bengaluru Urban,,12.903049995092116,77.62920244076793,2026-07-11 00:00:00,2026-07-13 00:00:00,closed,medium,lock_breaking,House Theft reported under rural limits of Bengaluru Urban. Modus operandi: lock breaking.
402,104010002202500005,2,Drug Trafficking,"NDPS 20, NDPS 22",Bengaluru Urban,,12.916854787066951,77.53809017877131,2025-10-14 00:00:00,2025-10-17 00:00:00,charge_sheeted,high,hostel_supply,Drug Trafficking reported under rural limits of Bengaluru Urban. Modus operandi: hostel supply.
403,104110021202600010,21,Assault,"IPC 324, IPC 326",Udupi,,13.315089558876679,74.74185377430207,2026-05-21 00:00:00,2026-05-22 00:00:00,closed,medium,street_fight,Assault reported under city limits of Udupi. Modus operandi: street fight.
404,104040007202600011,7,House Theft,IPC 380,Hubballi-Dharwad,,15.294432091347685,75.04399077750836,2026-02-17 00:00:00,2026-02-20 00:00:00,registered,medium,insider_info,House Theft reported under city limits of Hubballi-Dharwad. Modus operandi: insider info.
405,104090018202600007,18,Drug Trafficking,"NDPS 20, NDPS 22",Shivamogga,,13.877940322861635,75.64243170437813,2026-06-05 00:00:00,2026-06-05 00:00:00,under_investigation,high,hostel_supply,Drug Trafficking reported under rural limits of Shivamogga. Modus operandi: hostel supply.
406,104100020202600011,20,Drug Trafficking,"NDPS 20, NDPS 22",Tumakuru,,13.355161523082852,77.06880251389947,2026-03-05 00:00:00,2026-03-07 00:00:00,under_investigation,high,drug_courier,Drug Trafficking reported under rural limits of Tumakuru. Modus operandi: drug courier.
407,104050009202600012,9,Cheating & Fraud,IPC 420,Belagavi,,15.922861470415071,74.41686359397117,2026-05-28 00:00:00,2026-05-29 00:00:00,under_investigation,medium,fake_investment,Cheating & Fraud reported under city limits of Belagavi. Modus operandi: fake investment.
408,104070013202600005,13,Counterfeiting,IPC 489A,Ballari,,15.050669324026071,76.8799720477393,2026-03-21 00:00:00,2026-03-24 00:00:00,under_investigation,high,syndicate,Counterfeiting reported under city limits of Ballari. Modus operandi: syndicate.
409,104010001202500009,1,Drug Trafficking,"NDPS 20, NDPS 22",Bengaluru Urban,,12.936275780432299,77.64311823516655,2025-11-06 00:00:00,2025-11-06 00:00:00,under_investigation,high,hostel_supply,Drug Trafficking reported under city limits of Bengaluru Urban. Modus operandi: hostel supply.
410,104020003202500013,3,Drug Trafficking,"NDPS 20, NDPS 22",Mysuru,,12.302892339238152,76.66622766377925,2025-05-01 00:00:00,2025-05-04 00:00:00,charge_sheeted,high,drug_courier,Drug Trafficking reported under city limits of Mysuru. Modus operandi: drug courier.
411,104110021202600011,21,Robbery,IPC 392,Udupi,,13.33956249501705,74.79166315909046,2026-01-26 00:00:00,2026-01-26 00:00:00,under_investigation,high,two_wheeler_getaway,Robbery reported under city limits of Udupi. Modus operandi: two wheeler getaway.
412,104030005202600014,5,Burglary,"IPC 454, IPC 457",Dakshina Kannada,,12.893740924860722,74.780614634905,2026-03-21 00:00:00,2026-03-23 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under city limits of Dakshina Kannada. Modus operandi: cctv blindspot.
413,104120023202600010,23,Burglary,"IPC 454, IPC 457",Mandya,,12.448975584171897,76.82702689415272,2026-03-04 00:00:00,2026-03-07 00:00:00,under_investigation,medium,night_break_in,Burglary reported under city limits of Mandya. Modus operandi: night break in.
414,104100019202600011,19,Dacoity,IPC 395,Tumakuru,,13.365183292929641,77.0916857557606,2026-02-13 00:00:00,2026-02-15 00:00:00,registered,critical,armed_robbery,Dacoity reported under city limits of Tumakuru. Modus operandi: armed robbery.
415,104100020202600012,20,Attempt to Murder,IPC 307,Tumakuru,,13.379514526091143,77.09045923237242,2026-06-08 00:00:00,2026-06-09 00:00:00,closed,high,personal_enmity,Attempt to Murder reported under rural limits of Tumakuru. Modus operandi: personal enmity.
416,104060012202600012,12,Assault,"IPC 324, IPC 326",Kalaburagi,,17.41504464739263,76.81342274550646,2026-07-08 00:00:00,2026-07-08 00:00:00,under_investigation,medium,personal_enmity,Assault reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
417,104060012202600013,12,Drug Trafficking,"NDPS 20, NDPS 22",Kalaburagi,,17.367228409441,76.7685508578673,2026-03-11 00:00:00,2026-03-13 00:00:00,charge_sheeted,high,drug_courier,Drug Trafficking reported under rural limits of Kalaburagi. Modus operandi: drug courier.
418,104070013202500009,13,Burglary,"IPC 454, IPC 457",Ballari,,15.112413743110933,76.90555060024244,2025-08-03 00:00:00,2025-08-06 00:00:00,charge_sheeted,medium,cctv_blindspot,Burglary reported under city limits of Ballari. Modus operandi: cctv blindspot.
419,104070014202500005,14,Vehicle Theft,IPC 379,Ballari,,15.221011688989215,76.90500013107304,2025-08-21 00:00:00,2025-08-21 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under rural limits of Ballari. Modus operandi: duplicate key.
420,104080016202600010,16,Burglary,"IPC 454, IPC 457",Vijayapura,,16.847111153411493,75.74641221176367,2026-01-02 00:00:00,2026-01-02 00:00:00,closed,medium,lock_breaking,Burglary reported under rural limits of Vijayapura. Modus operandi: lock breaking.
421,104090017202500005,17,Rioting,"IPC 147, IPC 148",Shivamogga,,13.983809773849883,75.58370265903362,2025-03-20 00:00:00,2025-03-21 00:00:00,charge_sheeted,medium,mob,Rioting reported under city limits of Shivamogga. Modus operandi: mob.
422,104120024202500009,24,Cybercrime,"ITACT 66C, ITACT 66D",Mandya,,12.522762672421708,76.95040312585382,2025-06-02 00:00:00,2025-06-02 00:00:00,under_investigation,medium,fake_upi_link,Cybercrime reported under rural limits of Mandya. Modus operandi: fake upi link.
423,104120023202600011,23,Robbery,IPC 392,Mandya,,12.517178613827749,76.93306843466553,2026-05-24 00:00:00,2026-05-26 00:00:00,charge_sheeted,high,two_wheeler_getaway,Robbery reported under city limits of Mandya. Modus operandi: two wheeler getaway.
424,104070014202500006,14,Cybercrime,"ITACT 66C, ITACT 66D",Ballari,,15.158144814130479,76.93424108865075,2025-06-20 00:00:00,2025-06-22 00:00:00,under_investigation,medium,impersonation,Cybercrime reported under rural limits of Ballari. Modus operandi: impersonation.
425,104120023202500008,23,House Theft,IPC 380,Mandya,,12.442690819050371,76.9651092520399,2025-06-05 00:00:00,2025-06-07 00:00:00,registered,medium,lock_breaking,House Theft reported under city limits of Mandya. Modus operandi: lock breaking.
426,104050009202500005,9,Rioting,"IPC 147, IPC 148",Belagavi,,15.815782249577158,74.45967687500156,2025-08-19 00:00:00,2025-08-20 00:00:00,charge_sheeted,medium,mob,Rioting reported under city limits of Belagavi. Modus operandi: mob.
427,104050010202600008,10,House Theft,IPC 380,Belagavi,,15.80313728048727,74.46020179789029,2026-01-27 00:00:00,2026-01-28 00:00:00,under_investigation,medium,lock_breaking,House Theft reported under rural limits of Belagavi. Modus operandi: lock breaking.
428,104030005202600015,5,Vehicle Theft,IPC 379,Dakshina Kannada,,12.944638514577782,74.90827164373732,2026-01-21 00:00:00,2026-01-23 00:00:00,under_investigation,medium,vehicle_lifting,Vehicle Theft reported under city limits of Dakshina Kannada. Modus operandi: vehicle lifting.
429,104120024202500010,24,Burglary,"IPC 454, IPC 457",Mandya,,12.535667489855737,76.93290414437614,2025-09-05 00:00:00,2025-09-07 00:00:00,charge_sheeted,medium,night_break_in,Burglary reported under rural limits of Mandya. Modus operandi: night break in.
430,104040007202600012,7,Rioting,"IPC 147, IPC 148",Hubballi-Dharwad,,15.32941519922372,75.04131206085532,2026-04-02 00:00:00,2026-04-03 00:00:00,charge_sheeted,medium,mob,Rioting reported under city limits of Hubballi-Dharwad. Modus operandi: mob.
431,104110021202600012,21,Dacoity,IPC 395,Udupi,,13.351706172359734,74.77780989389903,2026-05-07 00:00:00,2026-05-07 00:00:00,registered,critical,armed_robbery,Dacoity reported under city limits of Udupi. Modus operandi: armed robbery.
432,104090018202500004,18,Burglary,"IPC 454, IPC 457",Shivamogga,,13.955695730422251,75.65625111007542,2025-08-07 00:00:00,2025-08-07 00:00:00,registered,medium,night_break_in,Burglary reported under rural limits of Shivamogga. Modus operandi: night break in.
433,104020003202500014,3,Cybercrime,"ITACT 66C, ITACT 66D",Mysuru,,12.221430232645199,76.63349141410608,2025-06-12 00:00:00,2025-06-13 00:00:00,under_investigation,medium,impersonation,Cybercrime reported under city limits of Mysuru. Modus operandi: impersonation.
434,104100020202500008,20,Cheating & Fraud,IPC 420,Tumakuru,,13.286043247100524,77.18428300048244,2025-09-15 00:00:00,2025-09-15 00:00:00,registered,medium,impersonation,Cheating & Fraud reported under rural limits of Tumakuru. Modus operandi: impersonation.
435,104060012202600014,12,Counterfeiting,IPC 489A,Kalaburagi,,17.40811732473578,76.86415307111871,2026-03-20 00:00:00,2026-03-22 00:00:00,under_investigation,high,syndicate,Counterfeiting reported under rural limits of Kalaburagi. Modus operandi: syndicate.
436,104070013202500010,13,Burglary,"IPC 454, IPC 457",Ballari,,15.128463052013517,76.9497462380711,2025-02-20 00:00:00,2025-02-23 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under city limits of Ballari. Modus operandi: cctv blindspot.
437,104110022202500012,22,Drug Trafficking,"NDPS 20, NDPS 22",Udupi,,13.307397620949521,74.68507731061,2025-09-16 00:00:00,2025-09-18 00:00:00,charge_sheeted,high,drug_courier,Drug Trafficking reported under rural limits of Udupi. Modus operandi: drug courier.
