CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
331,104070014202600007,202600007,2026-03-30,40,14,1,2,2,4,4,7,2026-03-28 00:00:00,2026-03-29 00:00:00,2026-03-30 00:00:00,15.183134735036269,76.9631989661824,Vehicle Theft reported under rural limits of Ballari. Modus operandi: duplicate key.
332,104020003202600011,202600011,2026-05-27,8,3,1,1,2,5,3,2,2026-05-27 00:00:00,2026-05-28 00:00:00,2026-05-27 00:00:00,12.311541467666812,76.71208189613706,Robbery reported under city limits of Mysuru. Modus operandi: two wheeler getaway.
333,104010001202600008,202600008,2026-05-30,2,1,1,1,6,12,2,,2026-05-27 00:00:00,2026-05-28 00:00:00,2026-05-30 00:00:00,12.993412563240529,77.66140990672204,Drug Trafficking reported under city limits of Bengaluru Urban. Modus operandi: drug courier.
334,104100020202600007,202600007,2026-04-06,59,20,1,1,3,16,4,10,2026-04-03 00:00:00,2026-04-04 00:00:00,2026-04-06 00:00:00,13.252348577845469,77.0279763370242,Counterfeiting reported under rural limits of Tumakuru. Modus operandi: fake currency.
335,104050010202500006,202500006,2025-09-25,28,10,1,2,2,1,2,,2025-09-24 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,15.910528216215596,74.57947675468847,Burglary reported under rural limits of Belagavi. Modus operandi: night break in.
336,104100020202600008,202600008,2026-06-10,59,20,1,1,1,13,1,,2026-06-09 00:00:00,2026-06-10 00:00:00,2026-06-10 00:00:00,13.311256382530182,77.04039587445111,Kidnapping reported under rural limits of Tumakuru. Modus operandi: personal enmity.
337,104080015202600014,202600014,2026-04-04,45,15,1,2,2,4,3,8,2026-04-01 00:00:00,2026-04-02 00:00:00,2026-04-04 00:00:00,16.78100432399642,75.6483463420486,Vehicle Theft reported under city limits of Vijayapura. Modus operandi: duplicate key.
338,104120023202500007,202500007,2025-11-26,68,23,1,2,2,1,4,12,2025-11-25 00:00:00,2025-11-26 00:00:00,2025-11-26 00:00:00,12.482017273958958,76.87846239493656,Burglary reported under city limits of Mandya. Modus operandi: lock breaking.
339,104030005202600012,202600012,2026-06-18,14,5,1,2,2,2,1,,2026-06-15 00:00:00,2026-06-16 00:00:00,2026-06-18 00:00:00,12.977738390782289,74.89578774590883,House Theft reported under city limits of Dakshina Kannada. Modus operandi: insider info.
340,104020003202500011,202500011,2025-05-10,7,3,1,2,3,10,1,,2025-05-07 00:00:00,2025-05-08 00:00:00,2025-05-10 00:00:00,12.298644698661938,76.58697606156636,Cheating & Fraud reported under city limits of Mysuru. Modus operandi: fake investment.
341,104080015202600015,202600015,2026-04-21,44,15,1,1,1,8,4,8,2026-04-20 00:00:00,2026-04-21 00:00:00,2026-04-21 00:00:00,16.870356686315315,75.65375105188693,Attempt to Murder reported under city limits of Vijayapura. Modus operandi: gang rivalry.
342,104030005202500005,202500005,2025-10-22,15,5,1,2,2,2,3,3,2025-10-19 00:00:00,2025-10-20 00:00:00,2025-10-22 00:00:00,12.998333561628497,74.90038259684945,House Theft reported under city limits of Dakshina Kannada. Modus operandi: lock breaking.
343,104060012202500006,202500006,2025-07-07,34,12,1,1,1,8,2,,2025-07-06 00:00:00,2025-07-07 00:00:00,2025-07-07 00:00:00,17.41701332992669,76.92208489449993,Attempt to Murder reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
344,104060011202600007,202600007,2026-04-24,33,11,1,2,2,1,3,6,2026-04-24 00:00:00,2026-04-25 00:00:00,2026-04-24 00:00:00,17.358727013438752,76.86743054399565,Burglary reported under city limits of Kalaburagi. Modus operandi: night break in.
345,104100020202500006,202500006,2025-08-04,58,20,1,2,2,4,2,,2025-08-01 00:00:00,2025-08-02 00:00:00,2025-08-04 00:00:00,13.359249038253537,77.14832399419993,Vehicle Theft reported under rural limits of Tumakuru. Modus operandi: duplicate key.
346,104060011202600008,202600008,2026-01-13,31,11,1,2,1,9,2,,2026-01-11 00:00:00,2026-01-12 00:00:00,2026-01-13 00:00:00,17.357028102835454,76.87944156787191,Assault reported under city limits of Kalaburagi. Modus operandi: personal enmity.
347,804110022202500002,202500002,2025-03-21,64,22,8,2,2,2,4,11,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00,13.274407091491483,74.67409680279474,House Theft reported under rural limits of Udupi. Modus operandi: insider info.
348,104050009202600011,202600011,2026-04-13,27,9,1,2,2,1,2,,2026-04-12 00:00:00,2026-04-13 00:00:00,2026-04-13 00:00:00,15.816239681255817,74.52402826885674,Burglary reported under city limits of Belagavi. Modus operandi: lock breaking.
349,104040007202600010,202600010,2026-03-02,20,7,1,2,2,2,2,,2026-03-02 00:00:00,2026-03-03 00:00:00,2026-03-02 00:00:00,15.338709171561337,75.20170303885452,House Theft reported under city limits of Hubballi-Dharwad. Modus operandi: insider info.
350,804120024202500001,202500001,2025-05-13,70,24,8,1,6,12,2,,2025-05-11 00:00:00,2025-05-12 00:00:00,2025-05-13 00:00:00,12.591334226657823,76.82567688798028,Drug Trafficking reported under rural limits of Mandya. Modus operandi: hostel supply.
351,104040008202600010,202600010,2026-04-07,24,8,1,2,2,3,3,4,2026-04-07 00:00:00,2026-04-08 00:00:00,2026-04-07 00:00:00,15.397293858363106,75.1096454824563,Chain Snatching reported under rural limits of Hubballi-Dharwad. Modus operandi: two wheeler getaway.
352,104090018202600005,202600005,2026-06-08,54,18,1,2,5,15,3,9,2026-06-07 00:00:00,2026-06-08 00:00:00,2026-06-08 00:00:00,13.844960540805571,75.59514930074513,Rioting reported under rural limits of Shivamogga. Modus operandi: mob.
353,104080015202500006,202500006,2025-04-21,45,15,1,1,1,8,4,8,2025-04-21 00:00:00,2025-04-22 00:00:00,2025-04-21 00:00:00,16.806779107036814,75.79447616462595,Attempt to Murder reported under city limits of Vijayapura. Modus operandi: personal enmity.
354,104010001202500008,202500008,2025-11-29,1,1,1,1,3,16,3,1,2025-11-27 00:00:00,2025-11-28 00:00:00,2025-11-29 00:00:00,13.056585766024329,77.54751999875103,Counterfeiting reported under city limits of Bengaluru Urban. Modus operandi: syndicate.
355,104100019202600009,202600009,2026-02-07,56,19,1,2,2,4,2,,2026-02-05 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,13.276953594423457,77.14385892001465,Vehicle Theft reported under city limits of Tumakuru. Modus operandi: duplicate key.
356,104120023202600006,202600006,2026-06-07,67,23,1,2,2,2,2,,2026-06-06 00:00:00,2026-06-07 00:00:00,2026-06-07 00:00:00,12.471958816689625,76.82922852398325,House Theft reported under city limits of Mandya. Modus operandi: lock breaking.
357,104090018202500003,202500003,2025-03-27,54,18,1,1,5,14,2,,2025-03-24 00:00:00,2025-03-25 00:00:00,2025-03-27 00:00:00,14.012305753950589,75.62607841184307,Extortion reported under rural limits of Shivamogga. Modus operandi: gang operation.
358,104020003202500012,202500012,2025-09-20,8,3,1,2,2,1,3,2,2025-09-19 00:00:00,2025-09-20 00:00:00,2025-09-20 00:00:00,12.357621344546041,76.64218381754644,Burglary reported under city limits of Mysuru. Modus operandi: lock breaking.
359,104110022202600009,202600009,2026-03-19,65,22,1,1,5,14,2,,2026-03-17 00:00:00,2026-03-18 00:00:00,2026-03-19 00:00:00,13.364789300827868,74.83100264987013,Extortion reported under rural limits of Udupi. Modus operandi: gang operation.
360,104040008202600011,202600011,2026-03-07,23,8,1,2,4,11,1,,2026-03-05 00:00:00,2026-03-06 00:00:00,2026-03-07 00:00:00,15.338869462970457,75.07808049583434,Cybercrime reported under rural limits of Hubballi-Dharwad. Modus operandi: otp fraud.
361,104050010202600007,202600007,2026-05-15,30,10,1,1,1,8,2,,2026-05-12 00:00:00,2026-05-13 00:00:00,2026-05-15 00:00:00,15.808810482465477,74.5174427653661,Attempt to Murder reported under rural limits of Belagavi. Modus operandi: personal enmity.
362,104080015202500007,202500007,2025-02-15,44,15,1,1,2,5,2,,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-15 00:00:00,16.83936011250578,75.75684121537022,Robbery reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
363,104100019202600010,202600010,2026-06-02,57,19,1,2,2,4,2,,2026-06-02 00:00:00,2026-06-03 00:00:00,2026-06-02 00:00:00,13.405582540416717,77.13281972772926,Vehicle Theft reported under city limits of Tumakuru. Modus operandi: vehicle lifting.
364,104120023202600007,202600007,2026-06-04,68,23,1,1,1,7,3,12,2026-06-03 00:00:00,2026-06-04 00:00:00,2026-06-04 00:00:00,12.484921222869493,76.87057200426199,Murder reported under city limits of Mandya. Modus operandi: premeditated.
365,104080016202500007,202500007,2025-07-07,47,16,1,2,2,4,2,,2025-07-04 00:00:00,2025-07-05 00:00:00,2025-07-07 00:00:00,16.899809905197287,75.63656990786082,Vehicle Theft reported under rural limits of Vijayapura. Modus operandi: vehicle lifting.
366,104010002202500004,202500004,2025-02-04,5,2,1,2,1,9,2,,2025-02-04 00:00:00,2025-02-05 00:00:00,2025-02-04 00:00:00,12.956979638662562,77.506308644256,Assault reported under rural limits of Bengaluru Urban. Modus operandi: street fight.
367,104030005202500006,202500006,2025-06-03,15,5,1,2,2,1,3,3,2025-05-31 00:00:00,2025-06-01 00:00:00,2025-06-03 00:00:00,12.864501456286199,74.87270467142946,Burglary reported under city limits of Dakshina Kannada. Modus operandi: night break in.
368,104070013202500007,202500007,2025-11-07,38,13,1,2,4,11,4,7,2025-11-06 00:00:00,2025-11-07 00:00:00,2025-11-07 00:00:00,15.14490656416919,76.89399854436387,Cybercrime reported under city limits of Ballari. Modus operandi: impersonation.
369,104020003202600012,202600012,2026-02-19,7,3,1,1,2,5,2,,2026-02-18 00:00:00,2026-02-19 00:00:00,2026-02-19 00:00:00,12.232780259972625,76.57926655123066,Robbery reported under city limits of Mysuru. Modus operandi: armed robbery.
370,104110021202600007,202600007,2026-04-26,63,21,1,2,2,1,4,11,2026-04-24 00:00:00,2026-04-25 00:00:00,2026-04-26 00:00:00,13.323737867094204,74.7084211979391,Burglary reported under city limits of Udupi. Modus operandi: night break in.
371,104030006202500003,202500003,2025-02-16,17,6,1,2,4,11,3,3,2025-02-13 00:00:00,2025-02-14 00:00:00,2025-02-16 00:00:00,12.94395201722011,74.89764293030743,Cybercrime reported under rural limits of Dakshina Kannada. Modus operandi: impersonation.
372,104050010202500007,202500007,2025-05-25,29,10,1,2,2,3,2,,2025-05-25 00:00:00,2025-05-26 00:00:00,2025-05-25 00:00:00,15.822651507563704,74.5388231823638,Chain Snatching reported under rural limits of Belagavi. Modus operandi: two wheeler getaway.
373,104110021202600008,202600008,2026-02-27,62,21,1,2,2,2,3,11,2026-02-24 00:00:00,2026-02-25 00:00:00,2026-02-27 00:00:00,13.334788850831426,74.81239556700494,House Theft reported under city limits of Udupi. Modus operandi: lock breaking.
374,104120023202600008,202600008,2026-07-02,69,23,1,2,2,1,1,,2026-07-01 00:00:00,2026-07-02 00:00:00,2026-07-02 00:00:00,12.490771043491735,76.82298029113524,Burglary reported under city limits of Mandya. Modus operandi: lock breaking.
375,104110021202600009,202600009,2026-04-12,61,21,1,1,3,16,1,,2026-04-09 00:00:00,2026-04-10 00:00:00,2026-04-12 00:00:00,13.312161886917055,74.6792928539127,Counterfeiting reported under city limits of Udupi. Modus operandi: fake currency.
376,304100019202500001,202500001,2025-10-17,57,19,3,2,4,11,3,10,2025-10-17 00:00:00,2025-10-18 00:00:00,2025-10-17 00:00:00,13.41834811926782,77.11314904371295,Cybercrime reported under city limits of Tumakuru. Modus operandi: otp fraud.
377,104040008202600012,202600012,2026-02-19,23,8,1,1,2,5,2,,2026-02-19 00:00:00,2026-02-20 00:00:00,2026-02-19 00:00:00,15.452892268530837,75.14836188858001,Robbery reported under rural limits of Hubballi-Dharwad. Modus operandi: armed robbery.
378,104120024202500007,202500007,2025-06-22,72,24,1,1,2,6,2,,2025-06-19 00:00:00,2025-06-20 00:00:00,2025-06-22 00:00:00,12.593256916222348,76.8658409138253,Dacoity reported under rural limits of Mandya. Modus operandi: armed robbery.
379,104120023202600009,202600009,2026-03-02,68,23,1,2,2,4,1,,2026-02-27 00:00:00,2026-02-28 00:00:00,2026-03-02 00:00:00,12.50549751486182,76.96784002605322,Vehicle Theft reported under city limits of Mandya. Modus operandi: duplicate key.
380,804010001202500003,202500003,2025-07-11,1,1,8,1,5,14,1,,2025-07-09 00:00:00,2025-07-10 00:00:00,2025-07-11 00:00:00,12.967407664897292,77.66896338281724,Extortion reported under city limits of Bengaluru Urban. Modus operandi: gang operation.
381,104030005202600013,202600013,2026-02-28,14,5,1,2,2,1,2,,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-02-28 00:00:00,12.938625785129517,74.76782304818182,Burglary reported under city limits of Dakshina Kannada. Modus operandi: night break in.
382,104100020202600009,202600009,2026-05-28,58,20,1,2,3,10,2,,2026-05-26 00:00:00,2026-05-27 00:00:00,2026-05-28 00:00:00,13.284858510014228,77.14639518681001,Cheating & Fraud reported under rural limits of Tumakuru. Modus operandi: impersonation.
383,104080015202600016,202600016,2026-05-16,45,15,1,2,2,3,4,8,2026-05-14 00:00:00,2026-05-15 00:00:00,2026-05-16 00:00:00,16.826759200333434,75.75050409763585,Chain Snatching reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
384,104020003202600013,202600013,2026-03-28,8,3,1,2,2,4,2,,2026-03-26 00:00:00,2026-03-27 00:00:00,2026-03-28 00:00:00,12.337783707267791,76.56986364600304,Vehicle Theft reported under city limits of Mysuru. Modus operandi: vehicle lifting.
385,104070013202500008,202500008,2025-05-10,39,13,1,2,2,1,1,,2025-05-09 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,15.099044704447127,76.89284174847752,Burglary reported under city limits of Ballari. Modus operandi: night break in.
386,304030006202600001,202600001,2026-01-19,17,6,3,1,6,12,2,,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-01-19 00:00:00,12.855309244402125,74.88057698468585,Drug Trafficking reported under rural limits of Dakshina Kannada. Modus operandi: drug courier.
387,104070014202600008,202600008,2026-04-14,41,14,1,2,2,4,2,,2026-04-14 00:00:00,2026-04-15 00:00:00,2026-04-14 00:00:00,15.082513994849846,76.94145974212196,Vehicle Theft reported under rural limits of Ballari. Modus operandi: vehicle lifting.
388,104010001202600009,202600009,2026-05-27,3,1,1,1,1,13,3,1,2026-05-25 00:00:00,2026-05-26 00:00:00,2026-05-27 00:00:00,13.009080791639537,77.58932165384796,Kidnapping reported under city limits of Bengaluru Urban. Modus operandi: personal enmity.
389,104080015202600017,202600017,2026-06-15,43,15,1,1,2,5,2,,2026-06-12 00:00:00,2026-06-13 00:00:00,2026-06-15 00:00:00,16.795145735046642,75.67616674050223,Robbery reported under city limits of Vijayapura. Modus operandi: two wheeler getaway.
390,104020004202600004,202600004,2026-04-17,10,4,1,1,5,14,4,2,2026-04-14 00:00:00,2026-04-15 00:00:00,2026-04-17 00:00:00,12.289939229720458,76.62224120983909,Extortion reported under rural limits of Mysuru. Modus operandi: threat call.
391,104120024202600005,202600005,2026-07-13,70,24,1,2,2,1,2,,2026-07-13 00:00:00,2026-07-14 00:00:00,2026-07-13 00:00:00,12.43255222286582,76.96566218863204,Burglary reported under rural limits of Mandya. Modus operandi: lock breaking.
392,304060011202600002,202600002,2026-01-16,31,11,3,2,2,3,3,6,2026-01-14 00:00:00,2026-01-15 00:00:00,2026-01-16 00:00:00,17.256464854080974,76.90224847079553,Chain Snatching reported under city limits of Kalaburagi. Modus operandi: crowded market.
393,104090017202500004,202500004,2025-07-10,50,17,1,2,2,3,2,,2025-07-10 00:00:00,2025-07-11 00:00:00,2025-07-10 00:00:00,14.002744495042228,75.57068614712395,Chain Snatching reported under city limits of Shivamogga. Modus operandi: crowded market.
394,104060012202500007,202500007,2025-08-19,35,12,1,1,6,12,4,6,2025-08-16 00:00:00,2025-08-17 00:00:00,2025-08-19 00:00:00,17.38488739436753,76.88122945598158,Drug Trafficking reported under rural limits of Kalaburagi. Modus operandi: hostel supply.
395,104100020202600010,202600010,2026-06-04,60,20,1,2,4,11,2,,2026-06-02 00:00:00,2026-06-03 00:00:00,2026-06-04 00:00:00,13.366332344063185,77.03499691413734,Cybercrime reported under rural limits of Tumakuru. Modus operandi: impersonation.
396,104020004202600005,202600005,2026-07-15,10,4,1,2,2,1,4,2,2026-07-14 00:00:00,2026-07-15 00:00:00,2026-07-15 00:00:00,12.353143651615083,76.65696041382904,Burglary reported under rural limits of Mysuru. Modus operandi: cctv blindspot.
397,804100020202600001,202600001,2026-06-23,59,20,8,1,2,5,1,,2026-06-21 00:00:00,2026-06-22 00:00:00,2026-06-23 00:00:00,13.361750496052764,77.20266162175238,Robbery reported under rural limits of Tumakuru. Modus operandi: armed robbery.
398,104090018202600006,202600006,2026-05-21,53,18,1,2,2,1,1,,2026-05-19 00:00:00,2026-05-20 00:00:00,2026-05-21 00:00:00,13.908937765203975,75.51306006665286,Burglary reported under rural limits of Shivamogga. Modus operandi: cctv blindspot.
399,104120024202500008,202500008,2025-03-08,70,24,1,2,2,1,1,,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-08 00:00:00,12.533270717291348,76.8611779422775,Burglary reported under rural limits of Mandya. Modus operandi: lock breaking.
400,104100020202500007,202500007,2025-02-10,60,20,1,2,2,4,2,,2025-02-08 00:00:00,2025-02-09 00:00:00,2025-02-10 00:00:00,13.398898327359557,77.15484794711247,Vehicle Theft reported under rural limits of Tumakuru. Modus operandi: duplicate key.
401,104010002202600006,202600006,2026-07-13,4,2,1,2,2,2,4,1,2026-07-11 00:00:00,2026-07-12 00:00:00,2026-07-13 00:00:00,12.903049995092116,77.62920244076793,House Theft reported under rural limits of Bengaluru Urban. Modus operandi: lock breaking.
402,104010002202500005,202500005,2025-10-17,4,2,1,1,6,12,3,1,2025-10-14 00:00:00,2025-10-15 00:00:00,2025-10-17 00:00:00,12.916854787066951,77.53809017877131,Drug Trafficking reported under rural limits of Bengaluru Urban. Modus operandi: hostel supply.
403,104110021202600010,202600010,2026-05-22,63,21,1,2,1,9,4,11,2026-05-21 00:00:00,2026-05-22 00:00:00,2026-05-22 00:00:00,13.315089558876679,74.74185377430207,Assault reported under city limits of Udupi. Modus operandi: street fight.
404,104040007202600011,202600011,2026-02-20,19,7,1,2,2,2,1,,2026-02-17 00:00:00,2026-02-18 00:00:00,2026-02-20 00:00:00,15.294432091347685,75.04399077750836,House Theft reported under city limits of Hubballi-Dharwad. Modus operandi: insider info.
405,104090018202600007,202600007,2026-06-05,53,18,1,1,6,12,2,,2026-06-05 00:00:00,2026-06-06 00:00:00,2026-06-05 00:00:00,13.877940322861635,75.64243170437813,Drug Trafficking reported under rural limits of Shivamogga. Modus operandi: hostel supply.
406,104100020202600011,202600011,2026-03-07,58,20,1,1,6,12,2,,2026-03-05 00:00:00,2026-03-06 00:00:00,2026-03-07 00:00:00,13.355161523082852,77.06880251389947,Drug Trafficking reported under rural limits of Tumakuru. Modus operandi: drug courier.
407,104050009202600012,202600012,2026-05-29,25,9,1,2,3,10,2,,2026-05-28 00:00:00,2026-05-29 00:00:00,2026-05-29 00:00:00,15.922861470415071,74.41686359397117,Cheating & Fraud reported under city limits of Belagavi. Modus operandi: fake investment.
408,104070013202600005,202600005,2026-03-24,39,13,1,1,3,16,2,,2026-03-21 00:00:00,2026-03-22 00:00:00,2026-03-24 00:00:00,15.050669324026071,76.8799720477393,Counterfeiting reported under city limits of Ballari. Modus operandi: syndicate.
409,104010001202500009,202500009,2025-11-06,1,1,1,1,6,12,2,,2025-11-06 00:00:00,2025-11-07 00:00:00,2025-11-06 00:00:00,12.936275780432299,77.64311823516655,Drug Trafficking reported under city limits of Bengaluru Urban. Modus operandi: hostel supply.
410,104020003202500013,202500013,2025-05-04,7,3,1,1,6,12,3,2,2025-05-01 00:00:00,2025-05-02 00:00:00,2025-05-04 00:00:00,12.302892339238152,76.66622766377925,Drug Trafficking reported under city limits of Mysuru. Modus operandi: drug courier.
411,104110021202600011,202600011,2026-01-26,63,21,1,1,2,5,2,,2026-01-26 00:00:00,2026-01-27 00:00:00,2026-01-26 00:00:00,13.33956249501705,74.79166315909046,Robbery reported under city limits of Udupi. Modus operandi: two wheeler getaway.
412,104030005202600014,202600014,2026-03-23,15,5,1,2,2,1,2,,2026-03-21 00:00:00,2026-03-22 00:00:00,2026-03-23 00:00:00,12.893740924860722,74.780614634905,Burglary reported under city limits of Dakshina Kannada. Modus operandi: cctv blindspot.
413,104120023202600010,202600010,2026-03-07,69,23,1,2,2,1,2,,2026-03-04 00:00:00,2026-03-05 00:00:00,2026-03-07 00:00:00,12.448975584171897,76.82702689415272,Burglary reported under city limits of Mandya. Modus operandi: night break in.
414,104100019202600011,202600011,2026-02-15,57,19,1,1,2,6,1,,2026-02-13 00:00:00,2026-02-14 00:00:00,2026-02-15 00:00:00,13.365183292929641,77.0916857557606,Dacoity reported under city limits of Tumakuru. Modus operandi: armed robbery.
415,104100020202600012,202600012,2026-06-09,58,20,1,1,1,8,4,10,2026-06-08 00:00:00,2026-06-09 00:00:00,2026-06-09 00:00:00,13.379514526091143,77.09045923237242,Attempt to Murder reported under rural limits of Tumakuru. Modus operandi: personal enmity.
416,104060012202600012,202600012,2026-07-08,34,12,1,2,1,9,2,,2026-07-08 00:00:00,2026-07-09 00:00:00,2026-07-08 00:00:00,17.41504464739263,76.81342274550646,Assault reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
417,104060012202600013,202600013,2026-03-13,36,12,1,1,6,12,3,6,2026-03-11 00:00:00,2026-03-12 00:00:00,2026-03-13 00:00:00,17.367228409441,76.7685508578673,Drug Trafficking reported under rural limits of Kalaburagi. Modus operandi: drug courier.
418,104070013202500009,202500009,2025-08-06,37,13,1,2,2,1,3,7,2025-08-03 00:00:00,2025-08-04 00:00:00,2025-08-06 00:00:00,15.112413743110933,76.90555060024244,Burglary reported under city limits of Ballari. Modus operandi: cctv blindspot.
419,104070014202500005,202500005,2025-08-21,41,14,1,2,2,4,2,,2025-08-21 00:00:00,2025-08-22 00:00:00,2025-08-21 00:00:00,15.221011688989215,76.90500013107304,Vehicle Theft reported under rural limits of Ballari. Modus operandi: duplicate key.
420,104080016202600010,202600010,2026-01-02,46,16,1,2,2,1,4,8,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-01-02 00:00:00,16.847111153411493,75.74641221176367,Burglary reported under rural limits of Vijayapura. Modus operandi: lock breaking.
421,104090017202500005,202500005,2025-03-21,49,17,1,2,5,15,3,9,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,13.983809773849883,75.58370265903362,Rioting reported under city limits of Shivamogga. Modus operandi: mob.
422,104120024202500009,202500009,2025-06-02,70,24,1,2,4,11,2,,2025-06-02 00:00:00,2025-06-03 00:00:00,2025-06-02 00:00:00,12.522762672421708,76.95040312585382,Cybercrime reported under rural limits of Mandya. Modus operandi: fake upi link.
423,104120023202600011,202600011,2026-05-26,68,23,1,1,2,5,3,12,2026-05-24 00:00:00,2026-05-25 00:00:00,2026-05-26 00:00:00,12.517178613827749,76.93306843466553,Robbery reported under city limits of Mandya. Modus operandi: two wheeler getaway.
424,104070014202500006,202500006,2025-06-22,40,14,1,2,4,11,2,,2025-06-20 00:00:00,2025-06-21 00:00:00,2025-06-22 00:00:00,15.158144814130479,76.93424108865075,Cybercrime reported under rural limits of Ballari. Modus operandi: impersonation.
425,104120023202500008,202500008,2025-06-07,67,23,1,2,2,2,1,,2025-06-05 00:00:00,2025-06-06 00:00:00,2025-06-07 00:00:00,12.442690819050371,76.9651092520399,House Theft reported under city limits of Mandya. Modus operandi: lock breaking.
426,104050009202500005,202500005,2025-08-20,25,9,1,2,5,15,3,5,2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-20 00:00:00,15.815782249577158,74.45967687500156,Rioting reported under city limits of Belagavi. Modus operandi: mob.
427,104050010202600008,202600008,2026-01-28,29,10,1,2,2,2,2,,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,15.80313728048727,74.46020179789029,House Theft reported under rural limits of Belagavi. Modus operandi: lock breaking.
428,104030005202600015,202600015,2026-01-23,13,5,1,2,2,4,2,,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,12.944638514577782,74.90827164373732,Vehicle Theft reported under city limits of Dakshina Kannada. Modus operandi: vehicle lifting.
429,104120024202500010,202500010,2025-09-07,70,24,1,2,2,1,3,12,2025-09-05 00:00:00,2025-09-06 00:00:00,2025-09-07 00:00:00,12.535667489855737,76.93290414437614,Burglary reported under rural limits of Mandya. Modus operandi: night break in.
430,104040007202600012,202600012,2026-04-03,20,7,1,2,5,15,3,4,2026-04-02 00:00:00,2026-04-03 00:00:00,2026-04-03 00:00:00,15.32941519922372,75.04131206085532,Rioting reported under city limits of Hubballi-Dharwad. Modus operandi: mob.
431,104110021202600012,202600012,2026-05-07,63,21,1,1,2,6,1,,2026-05-07 00:00:00,2026-05-08 00:00:00,2026-05-07 00:00:00,13.351706172359734,74.77780989389903,Dacoity reported under city limits of Udupi. Modus operandi: armed robbery.
432,104090018202500004,202500004,2025-08-07,54,18,1,2,2,1,1,,2025-08-07 00:00:00,2025-08-08 00:00:00,2025-08-07 00:00:00,13.955695730422251,75.65625111007542,Burglary reported under rural limits of Shivamogga. Modus operandi: night break in.
433,104020003202500014,202500014,2025-06-13,8,3,1,2,4,11,2,,2025-06-12 00:00:00,2025-06-13 00:00:00,2025-06-13 00:00:00,12.221430232645199,76.63349141410608,Cybercrime reported under city limits of Mysuru. Modus operandi: impersonation.
434,104100020202500008,202500008,2025-09-15,59,20,1,2,3,10,1,,2025-09-15 00:00:00,2025-09-16 00:00:00,2025-09-15 00:00:00,13.286043247100524,77.18428300048244,Cheating & Fraud reported under rural limits of Tumakuru. Modus operandi: impersonation.
435,104060012202600014,202600014,2026-03-22,34,12,1,1,3,16,2,,2026-03-20 00:00:00,2026-03-21 00:00:00,2026-03-22 00:00:00,17.40811732473578,76.86415307111871,Counterfeiting reported under rural limits of Kalaburagi. Modus operandi: syndicate.
436,104070013202500010,202500010,2025-02-23,39,13,1,2,2,1,2,,2025-02-20 00:00:00,2025-02-21 00:00:00,2025-02-23 00:00:00,15.128463052013517,76.9497462380711,Burglary reported under city limits of Ballari. Modus operandi: cctv blindspot.
437,104110022202500012,202500012,2025-09-18,64,22,1,1,6,12,3,11,2025-09-16 00:00:00,2025-09-17 00:00:00,2025-09-18 00:00:00,13.307397620949521,74.68507731061,Drug Trafficking reported under rural limits of Udupi. Modus operandi: drug courier.
438,104020004202600006,202600006,2026-05-27,10,4,1,2,4,11,2,,2026-05-27 00:00:00,2026-05-28 00:00:00,2026-05-27 00:00:00,12.30698703820277,76.72751271919869,Cybercrime reported under rural limits of Mysuru. Modus operandi: impersonation.
439,104100020202500009,202500009,2025-03-12,60,20,1,2,2,1,3,10,2025-03-10 00:00:00,2025-03-11 00:00:00,2025-03-12 00:00:00,13.286850180043466,77.1704856833212,Burglary reported under rural limits of Tumakuru. Modus operandi: cctv blindspot.
440,104040008202600013,202600013,2026-05-01,23,8,1,1,2,5,2,,2026-04-29 00:00:00,2026-04-30 00:00:00,2026-05-01 00:00:00,15.324531066550685,75.20445454332605,Robbery reported under rural limits of Hubballi-Dharwad. Modus operandi: armed robbery.
441,104020003202600014,202600014,2026-07-03,8,3,1,2,2,4,4,2,2026-07-01 00:00:00,2026-07-02 00:00:00,2026-07-03 00:00:00,12.263619028906524,76.62678680821378,Vehicle Theft reported under city limits of Mysuru. Modus operandi: vehicle lifting.
